ACLineSegment s1 l26 25 28 B _3F9D8DB9-1772-43C2-AF97-55C76FDC6156 _8BB88DE1-9D7B-4B4C-A3B3-63BA83E0289C _19AFA3F8-CB0C-48A0-8045-8952014E8D7F
ACLineSegment s1 l26 25 28 C _3F9D8DB9-1772-43C2-AF97-55C76FDC6156 _8BB88DE1-9D7B-4B4C-A3B3-63BA83E0289C _19AFA3F8-CB0C-48A0-8045-8952014E8D7F
ACLineSegment s1 l27 26 27 A _7E541115-393E-4ABF-98AF-A0B6990DFE8F _B6C8166C-2F80-45A7-911B-6CE05441C070 _3385CA08-0B3D-4BA1-9C6F-17FC19D4C85E
ACLineSegment s1 l27 26 27 C _7E541115-393E-4ABF-98AF-A0B6990DFE8F _B6C8166C-2F80-45A7-911B-6CE05441C070 _3385CA08-0B3D-4BA1-9C6F-17FC19D4C85E
ACLineSegment s1 l28 26 31 C _27148C8E-6E2C-42AB-90AC-28C7B4B8436F _36D8DD49-89E3-4D39-B960-D3E6E0AF3581 _0F59E0D9-571A-4F5A-964C-71ABCE45D682
ACLineSegment s1 l29 27 33 A _3647172B-EAB7-44AD-965A-AAA2CFA12743 _480B0DA1-24DD-487B-A9D9-906C04F95CD3 _1F01E2A6-924A-4F94-8E87-0992DB06B848
ACLineSegment s1 l3 1 7 A _B95ECB56-65BA-4E97-BCA0-7D0E3CD6AA58 _27AA0B67-039F-4A2F-BBC6-91FE598F8E6D _3C5C8E21-07CF-4F3B-A4EB-005347F0B66F
ACLineSegment s1 l3 1 7 B _B95ECB56-65BA-4E97-BCA0-7D0E3CD6AA58 _27AA0B67-039F-4A2F-BBC6-91FE598F8E6D _3C5C8E21-07CF-4F3B-A4EB-005347F0B66F
ACLineSegment s1 l3 1 7 C _B95ECB56-65BA-4E97-BCA0-7D0E3CD6AA58 _27AA0B67-039F-4A2F-BBC6-91FE598F8E6D _3C5C8E21-07CF-4F3B-A4EB-005347F0B66F
ACLineSegment s1 l30 28 29 A _86C3C32E-1957-4790-ADC5-2FBFBBED3667 _E57DE1FF-4074-4695-AA5A-BFFBD82E9108 _254DDD8D-0670-4070-B476-F4E20570520C
ACLineSegment s1 l30 28 29 B _86C3C32E-1957-4790-ADC5-2FBFBBED3667 _E57DE1FF-4074-4695-AA5A-BFFBD82E9108 _254DDD8D-0670-4070-B476-F4E20570520C
ACLineSegment s1 l30 28 29 C _86C3C32E-1957-4790-ADC5-2FBFBBED3667 _E57DE1FF-4074-4695-AA5A-BFFBD82E9108 _254DDD8D-0670-4070-B476-F4E20570520C
